"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162"
1.18696675725615,2.13975198742463,4.32296502242637,3.44561365427207,5.48770925908476,4.48333822156763,3.5386331033767,4.54773620391931,3.1185800023401,2.91693371651643,2.96683562374417,8.84507745176556,2.03946826914028,6.12395209182293,3.07621024764981,7.8758616942728,3.98452466269423,2.82375482320973,5.34030502569971,14.3788856798506,3.66440103459429,5.50468134441799,7.05992558744632,11.2904054989945,10.1724709889556,9.7869003466319,7.40972073006402,6.48442240822615,13.9019660631237,8.0498723203975,7.46191821824646,10.7212345622322,8.37398455805919,7.55663109349008,11.5406998171951,7.01236887077377,6.30749980207805,9.18789384640433,6.88516208304198,6.35215082003775,7.39534413827487,11.6921716820547,9.51190259603878,10.7506002967961,11.0071610609272,7.94647415165604,9.74471709573376,6.8941912514124,6.56139578667159,7.2162591677902,6.16383576015873,18.3791786119437,9.14860095617522,4.18834635421733,6.95069771237613,6.94768017752793,6.32230211994232,5.30946268951499,8.46047044887843,6.21745956847823,6.11974054410963,13.2209995456319,10.6283620413158,11.1271752837412,8.72212438784385,5.96174554980501,8.11972470792669,12.8466173208346,7.2411876021201,11.2822828336691,6.57765942833593,13.4979109439589,16.7957092011702,9.27481920881953,14.2620558851066,12.4665231353827,12.5575912683311,8.05004937230038,9.04838955718454,7.79216441987769,14.9928684308089,5.97149067699004,9.89925665574424,7.99408222945674,12.4609331351801,11.9208317190502,5.3268015340149,12.6411234056284,15.0071287381877,9.20858676008126,10.5883246467901,13.3346857335497,15.7149391942425,16.0913682897749,9.45042763881981,7.92966103865875,12.2868209601466,13.8105507432768,18.0799288924806,14.794599433463,15.481290359948,13.8163764550289,11.0710832578445,12.2350395486315,12.3462698926789,10.5229214496274,20.6525361045528,18.9099785217541,14.0716507201557,11.7046058520741,17.0798769448968,10.672471518821,16.0247142660622,9.98868532860389,13.3504259929332,8.51209874612393,16.01734570328,19.5060560031082,15.0204766387053,15.9842219324886,19.4602869377701,16.8044071116489,8.7856086867862,22.5574467001311,5.82842322116018,20.4738476565591,16.4863422837104,15.9719642164521,10.3534026526883,11.3887099421392,20.1787491496304,10.9944471735877,11.621439033556,13.8412961203627,9.03699297026166,16.9638432697044,7.50179043554607,12.2796286131237,14.6736322316639,3.84546112240644,4.80627138201389,7.95941813424655,4.86989192121177,8.8125820094059,8.87190693876827,6.07185267743158,4.8930768500965,4.17835628810475,10.9276691138301,13.2386092680388,3.57451105602896,1.3924603151673,2.89058287551519,2.2291589498929,1.27430483716613,1.10714010297027,NA,NA,NA,NA,NA,NA
1.1059245165694,1.08523172750357,1.56802948960362,1.14710389630014,3.23486307470267,3.74940956155397,4.04633751896695,2.26450311944554,1.60359938617244,2.82733546238217,5.09669299858517,7.4397365252656,2.3044477876536,10.0238720519118,10.5560808714761,5.59893342607021,4.34127687093568,6.37950830622187,7.87159756700784,3.00714598456887,2.74826183901766,6.88256871474992,9.3107615399744,8.09954162375934,8.78227447855979,6.16742126093986,8.42413656452079,12.3517941314549,9.55368927402431,7.78237303618417,4.52167025271657,13.7636668565687,11.6142647887788,8.34861178554638,6.72515227668817,3.98752613345142,6.16891047090553,10.3625467971459,6.20433236359472,8.4805450802009,3.87508264428659,2.37183875304474,10.9715144839454,8.75398764834191,3.8788770662574,7.2282331807613,2.37165518911673,4.33985566956766,9.28915432431506,2.28510490006816,2.80773081361339,11.4193320538115,3.66795813031003,5.35127326969746,4.40326102348283,8.65361494484831,10.1028882862911,8.47272724044391,3.08588804275692,5.28697268711409,18.4627666646183,7.32328406435227,5.69056338766288,5.54204200803773,8.74447688799783,5.73470844958959,9.97798073257885,12.7388500928206,10.531743695107,10.3380933052694,9.86855379190797,4.33218401211177,8.49260721419939,4.30604446883067,7.88527221973148,8.4286005644825,9.53482683436184,3.54301811554011,12.4897863956849,19.5679144598795,16.2890079677956,8.16714696816276,5.51217110576338,10.8279870372469,15.3844426414037,9.3644485159312,8.40033477970176,13.2560252891969,14.9478855028323,11.9737759592148,8.20325170387324,12.8862426637436,16.6922994620808,15.1086667340641,11.4125120779657,24.4103856463018,11.4168073694484,13.1618028319922,20.2620240398915,5.34178273543288,9.87995073337865,13.1866610689393,12.516997823403,9.41143616412285,16.3680061398138,10.6389298626812,8.84883911354924,11.6539845378488,15.7721478377456,13.8448421729832,13.0159353578843,11.9195756341698,18.5147266019601,8.14357518351752,11.5888297274765,7.09485297698343,4.85676620048606,10.8237891744696,11.1909432448446,14.2137185761447,11.3781423458282,10.5154781596948,14.7608785263265,10.6978104460135,11.8252736970002,9.71869812850386,13.8849067029386,5.60928412122216,11.1190858795874,4.46564820673216,15.2930254221062,8.80322025609276,5.7795498681293,6.70618682248415,7.01032660079454,15.1537599494285,9.22826094467604,4.46523016174979,14.2282489191703,3.81422086284165,4.65798390236033,6.22669017354124,3.20182102438115,10.7436729834571,6.58818335101052,2.67782783060679,2.19467668575677,3.14394115475268,1.73106043436437,3.30622533346914,3.56010113407129,1.38514263130842,1.11244884840112,1.61949513755597,1.67478462657609,1.05697745835844,NA,NA,NA,NA,NA,NA
4.02417784638717,1.76190524218798,2.43276256399622,5.49625916443648,5.73146612252983,3.94425630531276,5.12016724424261,3.43365399307874,4.87460110018956,3.16868163141967,3.89494509511472,7.28541593730633,3.95457453970669,6.33475389703567,3.15082466945187,3.91653904044987,7.34389966499218,5.1688986564827,12.25833477928,2.76197699645994,5.32274023747298,8.29547777736412,11.1145531293397,9.43663818201158,8.00165922607112,4.36182645832241,7.13800456809217,10.5862539076629,10.2663678788487,11.3618188885523,7.39381080820919,5.47079350377372,8.07754896615711,9.63333526143231,5.28898263181612,7.81695945766863,6.14813253379677,9.24361121681115,5.55878932868176,8.3119436686394,11.0490111025546,5.15357673706789,5.84372365193939,8.22841298655399,4.20530921462466,4.26290319535237,6.68947898814709,7.90884320779345,4.48817348688963,7.22052931200261,6.42281626960538,6.90493971954098,5.42328334196198,8.21019465263868,2.02832859904665,6.05099144602683,3.99588555010269,2.83032806805435,9.00086979596646,9.07532550890405,6.50929886738904,5.53864966304876,6.23773914976381,6.32184326760609,7.74013660195024,6.17627268948149,11.1054217913624,8.01809331001321,7.2223208009875,4.89766795074447,4.17480607140237,5.35236633312667,9.82637565584557,11.5381463809351,6.17200982043773,5.23737160554875,3.5291042823184,6.81887861909038,7.80955397894014,9.35699673466049,11.2813150580587,13.5120917726896,6.61500702337652,8.54393921816214,15.251632382863,7.92325471095266,5.42711938014993,12.3077249306917,20.6026651373545,11.8596034395246,6.51191614988446,5.77475358524245,17.6115272861521,16.8562610756425,17.7689907961356,3.69395395617437,8.31862645172259,21.4804134007064,9.94970913533084,14.6223922408164,14.0094416869138,11.9050484854072,9.08739445525273,10.1456268701912,13.992969340836,9.61728253089465,4.81290595472873,13.616705758674,8.0378395774376,7.93152550195201,8.69668287714302,9.7440268939246,14.1513947568121,6.62863886687336,9.45550538908065,8.1290021574939,8.7076413597619,6.33390399235197,10.0658605455272,15.4300305856702,3.86134217360082,6.75434490679192,4.73369500122669,9.25244421438183,7.03494659663541,11.1915151027866,6.74620218967653,7.65065214573084,10.5419892277957,5.01093781360791,13.1141109566775,9.7442200683926,8.6464772651698,10.9377356173547,9.34868564902566,7.92917707543522,5.49181189665137,3.81026692573922,9.69315901834997,3.26732674821587,4.41759916638039,4.78509874775019,5.80240335954561,8.87412284006686,5.88165107724359,3.45720733833475,4.66130893692264,1.96583669888475,4.58839028066723,1.44541050841375,1.31076362477917,1.14260395918704,1.07039280387286,1.6114429443382,1.56524468821453,1.04719307837573,NA,NA,NA,NA,NA,NA
1.07109367093863,1.15853380690895,1.74435552393424,3.0544388575863,5.36591544538817,2.4051213857874,5.89305993970046,8.12477955410153,1.89303716196936,3.30341623544305,3.56756256340736,2.87845392954445,10.9496802842267,4.49853966944253,4.33064514266863,4.69114052022563,6.59079500646783,5.94206962380319,7.57669765794838,7.26140912378623,7.85146330005564,7.75895340293728,8.28581629580022,5.63646310016402,10.4590953993269,3.40454494372109,7.82288969259902,5.84214747408537,5.14766426009725,12.8405564383614,5.80580679258174,7.82131728373774,9.2169219834017,9.04702887453258,7.87614706714263,8.9248934065585,6.8600372784072,6.6367206095498,4.42484650678982,6.16437207971661,8.7068021524123,14.7795058663328,6.20601526809756,10.8531104407802,3.84330046825629,9.47238078026884,8.77785559644007,4.53472780151418,8.15027110273482,2.80052748628713,8.68789662129228,8.66613182840744,9.37701910554224,13.9367060886378,14.1919364823919,13.1024269016416,6.56115666686108,12.2194429495019,7.15994183360182,8.60930931728976,15.6010166556117,10.1116442323567,8.93217404873435,7.24045468452723,3.26959694717701,11.042421202721,14.9231958135933,13.1035341334533,10.762220481898,10.4242740157677,9.59100654002468,9.34681133129156,10.3563819607647,9.95481230619208,7.00542943125708,7.30732560105179,7.06080235043091,4.41693784880158,6.2053887391113,13.4727274349221,5.04587426301895,8.98320259492282,7.27330761539325,6.90914014562887,13.398122660881,11.4011529027963,7.24650423676586,11.6861999423228,12.5574147593973,4.76574827000411,6.59004310288509,8.34061821386539,9.85114493126281,8.89660464915216,19.8290328565573,12.8335251177116,11.7614938045253,11.6668051396741,12.7399106950697,17.3949117027356,16.0448015877262,12.3132903557091,10.28632636703,17.7796735120582,13.4038389669169,16.4035524959612,6.02159886578602,6.7031471950388,16.40695072121,14.5264714542031,5.4142254801205,19.078726058059,17.7905863239165,9.97589651633512,12.393196096381,11.9646434129251,14.0985264304499,7.74039200700511,11.5587512826415,10.1379247072073,7.62863024654234,9.32827209660292,13.258318164617,16.5136376334039,8.01806697539148,9.92263270692384,5.21047552053902,10.2885857634257,7.56997845246693,5.40423126720081,7.10823903096862,5.88657738453146,8.01595687400977,3.6409449006446,6.63614787871114,13.0880166984722,4.39896650376231,6.55467431412164,4.23494321100662,5.56717433391559,3.78416578418964,5.84051902347374,5.15038794571631,5.43972118570364,1.96355280461641,2.72218681674949,2.53858063308413,2.84243829893945,2.31147410413602,4.38564878431997,2.85266071586442,1.55930265997371,1.20147264698779,1.55294937173186,1.4057183619037,1.04203718029761,NA,NA,NA,NA,NA,NA
1.08580768128605,2.78702341500396,1.57358400393782,2.20891981351977,2.14115651967892,2.98412598172704,4.86135672395162,3.87554142359848,1.42722024413719,3.98465224307979,3.63421089496762,3.03684657222065,4.80308926420829,2.79444963338442,5.9067295011024,3.97004684993116,5.01324894191181,8.85958727254319,5.81852830606383,7.97777416867378,4.60848214298386,6.67512881014817,14.6797992583095,5.35004897323346,7.9406208005185,7.82418868712553,3.81413938653831,6.95030169612202,10.8709071713602,7.77595933885286,8.55457358191226,7.69059401158285,13.3615605457879,9.95477499175509,8.07748744878203,11.8159178012759,8.38119065054391,4.77780576419064,6.87111394199756,6.57302548678989,3.80409271593557,12.9525729592933,6.83138293359059,6.92797672810105,4.72479159859945,6.80639675152117,8.45508227069357,4.84403281762454,6.12095668648926,4.68006886483266,4.85899597898308,13.9934803766019,6.99784025453851,3.24562437130377,5.83409545421776,7.42305390172152,5.58459862335883,6.02032938732171,6.42955227818428,5.67506611679453,6.69028483932908,11.1285998200951,8.4023330784003,7.60974057677299,11.6352131934266,7.73004972379276,6.341676669202,8.94851997005413,13.0555715475911,8.45792391030869,12.9887084515115,8.91283775168692,3.1338508248804,10.8319816544513,7.66224038971333,15.4455636337306,5.48007612024415,12.4960081789806,12.9122562601231,12.5098500951279,13.9428317165282,9.60781821501877,12.8475596714986,9.4179535122101,17.1781271632688,16.5286312481781,10.5448095322021,10.1000050724367,17.3309533907438,17.5964282106171,14.7144567445131,10.6218647602796,13.8455508042813,21.3217183312422,21.8694557325899,10.7882308930091,15.5913632977081,14.6679631327048,12.627559328614,10.6644328710673,15.1118078044677,20.5820914506656,19.4310882619352,18.1525124434567,11.4028082661027,14.0542346125746,9.87891324198148,17.9368788889981,15.286134909677,19.9543055130318,12.0773263162437,18.5301231625471,18.873131014673,8.72327791979218,16.5597406012716,9.34821061775208,7.64597099976732,10.7924761082317,17.5386282452632,15.2568442567891,7.45897899939418,12.4652697477783,11.1708862974928,5.69821652934777,6.99257072582549,13.2337561076194,9.99954377728075,12.3717063108223,8.34212797571435,5.15263237463484,4.75245801791075,6.95902239445057,7.36227670267986,4.53983623779261,8.65997662890299,8.6926418735163,6.86472840462682,10.1188361613687,8.26080938102067,7.23570991436018,2.31351309431987,9.3606722386299,6.37641402609417,5.47680638496306,4.25299816801966,3.38367062514894,3.15851981191417,5.64475277997961,2.45544956781944,2.14972920840196,4.62140546465648,1.28986142746649,1.22149113386719,1.20910333295061,1.23331474914249,1.04670746236079,NA,NA,NA,NA,NA,NA
1.26339050814693,2.12228939770285,2.34416708832679,1.2713591401909,3.36659768940707,2.89310578731886,4.45333275950151,4.34954774352959,3.00096907801801,3.53030967187317,3.25887184003219,2.90182236830463,1.65932907179945,3.24826931821992,3.97829409848249,7.0046615092884,5.70791869274387,3.54993541934078,5.69708515841843,8.18537331389111,4.30055900380455,5.19903957753485,8.10138185338641,6.15643566280269,5.63602699309763,5.47908617407201,2.92933903660681,5.3901299962566,8.26518470178127,7.22014140061747,11.2642944269352,4.17314683980974,9.90597952380783,7.5124027454491,6.74209332852376,8.46962443865118,2.82955121065173,3.62785239557461,8.55708854896512,6.7108825743472,7.09464832658203,6.09327349341142,11.2382391052507,8.77526434270174,9.22703328877659,6.12451376444084,5.22034444118106,7.0872502852326,8.60105771262629,5.14895467950384,10.1553265900279,8.52283745594023,4.98704648539449,3.57672451658101,2.70952126579942,5.14034485254565,3.0179454103504,2.68821948008889,8.42581215286336,9.77443833935133,8.9978068834982,3.10906385304674,5.93071826995923,8.732976374292,4.43193248726536,4.51299501111397,6.07402227225848,11.604107652774,7.24565927732479,8.43600738485006,10.7520977739456,8.85460970948649,11.0642154520495,7.89435730139419,11.0134561038062,10.821767907006,11.5009036731611,9.3271105908512,7.75354857526106,12.5892320313856,16.0925873063182,9.61444988359414,7.78084472163058,10.6666122626672,16.0856473007435,12.3413241378978,9.40654870160897,13.6631997142762,11.2649890721413,11.137771494593,5.70520647423746,5.96306002339859,10.8173565717856,9.07509735488216,13.9574716039916,10.376941508057,11.7436565401039,16.7974330309856,15.4434458024128,14.6124821937591,5.14431361968781,9.86636281174659,12.7449077185461,11.5923929722638,5.73603211297253,15.3372519911557,12.655359080058,8.77099806835871,8.37201506608241,10.3704270133007,12.401348031647,13.735754239932,12.0915711733742,7.63377251889741,7.13493023730488,9.36870236133885,6.43061098258437,10.998134583386,4.59401647565834,5.71840348299536,8.83648516183053,13.1171759823335,5.10245165620981,3.92052263180317,7.51054991797928,8.49871426927561,9.8217330677591,8.83075254719802,9.65275240905398,5.22659352068812,5.51867448571216,10.9343602339776,6.3908431700343,8.34450044991686,9.78071189779114,5.83304609018985,7.7763889955677,7.00083045828229,11.9051396668739,9.42783211820494,6.04060502694757,2.17650292442233,3.10293045166807,7.40051075894161,5.97755504052135,5.82013679871008,4.46852635868439,3.31822111058731,6.40916943965743,4.72778656455513,2.58754224747475,1.30072513385919,1.11402928114899,1.09109293736576,1.10822186155056,1.04202774124278,NA,NA,NA,NA,NA,NA
1.07226258317565,1.19977620260174,1.74119612567564,2.1515262265658,2.62306150690619,4.612187040396,5.41793143598306,4.6471166856236,2.95522489024478,3.80604659227081,5.22565800626113,7.96570530504396,3.48979260281478,4.81062983835961,4.26987416526838,4.31727611859743,3.07938150661978,1.80058603334528,8.60428934434404,9.85633864507912,6.95974586456124,9.04626535127834,2.28892083267894,4.94814923825179,9.74152662934208,6.77644415911049,6.02949922872597,9.51843073908489,8.27696600692865,7.9366004017758,4.32019288359893,3.87502706744921,6.23470782947879,9.64374464908637,7.91000029116081,11.4855069291698,5.93142138950421,5.94242555072623,4.54795003113405,5.25930897083942,5.76440928200319,6.37181869386655,8.42786047625593,6.70817277611228,7.34678367592358,5.78209929632643,7.74142105972762,6.84234238423562,10.0807535330936,11.9530239550639,14.0320027667193,8.23360892670459,5.79503466890301,10.6410210775206,7.87686509766197,11.4369412067739,6.85130348327341,3.95003459190765,9.03137644343652,9.97381550067789,11.3906200915904,2.29216674290232,6.57486307455395,7.2348693111706,2.95489221479772,10.0425679483568,4.62223800594973,10.7197347944655,12.7652899540933,11.5832727107639,6.4698818291379,5.85080262423944,6.96737175825563,7.42861074717302,10.0199600587054,8.22777273813965,8.11743799641609,9.61914854641189,9.22639107504411,18.1693973025047,17.0548834294685,8.48450010347401,10.4845761892136,7.65578714880813,12.7379448175585,18.0141812399272,13.6229401143838,25.1338484583604,14.2921078624644,13.0956876871937,10.8512950365631,6.48528962867542,11.3479746177381,10.6187854956191,9.14447163915583,12.9808136224983,11.3349829479409,11.298912826978,21.8995413467477,14.1082158748445,9.24026469356183,8.51934228295725,9.15344703934252,5.83547034282541,15.1727413325973,13.4243191133565,7.5826196125672,9.62682461889087,12.8581453729467,9.82587674465482,8.00137360198697,11.9111625070869,14.6904061511032,10.9998704535153,12.4666024845009,6.42902517808636,11.490582037637,8.40247001641208,7.07896530880608,15.7270797282734,12.9449485050975,11.7888278827513,10.3406772473351,6.33396083183985,6.36490247891956,11.0351701011448,12.7522163800786,8.38864075064161,13.6070951269712,8.23177344785232,11.1752310294143,7.3148911491188,4.47275459208061,9.88634079898145,5.61082502413577,6.33205177057813,6.36347337327791,7.13917491340192,4.4015516275862,2.33912205233307,2.24342095366116,3.41379554173683,5.05440558299665,4.87253552318559,5.23128171296544,3.30980888839567,2.92982134253889,4.9319091462523,3.81473962203044,3.21861413273551,3.91908588198891,1.2514275653387,1.26944160700101,1.30078025246008,1.11873791834103,1.04321914835533,NA,NA,NA,NA,NA,NA
1.12399117196548,1.06899057418382,3.48021731212734,2.81944308591108,2.84351864262616,11.434638308898,3.2202385780861,6.7254683046211,2.54489017616712,2.97638403293966,8.52925156148193,4.95937404234511,4.64556234069191,3.9695540709318,8.05781117172017,5.34693517905513,5.10891284174653,13.1999869233005,8.25898164366802,12.1880195293897,7.12517434526017,12.1038409798755,10.2467968212675,10.1226105081089,9.59522906747194,3.85218652553358,8.91230865319708,11.5287899760486,5.5794406741787,13.1856857130615,5.01238943203852,6.78733431597717,7.45961869024348,5.31941876983864,6.25040105204875,11.674347630846,2.61998985214082,5.26198754074806,2.95312746756716,7.13009255423893,1.979705911306,8.0691038475353,6.65271917772243,5.26470611703599,6.93423830699113,9.73849090166338,5.36669232434556,7.24850192802945,10.405380071947,6.98979539520222,6.4645155452307,7.74686869619611,7.51994347167744,12.0133896991408,7.28295475948609,10.053025541146,8.06960068593884,5.59426721756495,6.21735665966544,6.51188555023846,9.32895392838467,5.45302390355793,5.49587902961142,6.13412766413568,9.59690390904918,10.932625259475,7.69989238771604,6.46540874871601,7.61968675782388,10.2344738423519,4.39971068539149,7.54817766841363,8.56032194884968,8.79298894097443,5.7512827258557,9.53481333143001,12.6154683798609,6.31137308055622,13.1188051966219,10.8202921975413,15.5899410957099,5.00836806223578,6.5224819510113,9.04114284489252,8.70740207574046,11.3638337443216,8.24486348093905,11.3585467939613,15.569651541919,11.0419131961654,9.01192932249814,9.08806702534256,6.17659194029132,20.6869061663562,18.3709573848613,10.3894756735453,11.0633224774351,10.8251845601924,13.9663564454646,11.8690233155301,6.68906561128976,15.8837924723548,11.1984507580415,11.5591022920425,6.06566422618991,12.3076459160069,4.93709863795511,12.217989575398,11.8629285424883,11.417470970532,9.16868215405796,10.8390597154647,12.4545443610085,12.3759530520193,10.1150289007803,9.7676572945104,7.80975927527975,4.12399103442145,10.012630553137,9.7283411136704,9.62662295314275,6.75025207496923,3.89387903598962,3.53357297776554,5.87341291190237,11.8651185322743,6.6826859391326,6.79518363756462,7.31581267464481,7.84101506431732,9.36148272842177,7.77372526143068,3.78874254135067,4.33470341358911,6.42452221396983,9.97471790911308,7.61234580822043,4.29715271913647,7.86368021841605,4.81747244802252,6.014098248776,6.23189242006987,4.96828876470241,7.97238233422612,5.26885602954947,3.90459380971897,4.84140970234273,6.12460991649719,6.75265483240699,2.39464294804412,2.57835099871574,1.32052050343895,1.96547942930788,1.90447691019175,1.10234708886102,1.04012795891584,NA,NA,NA,NA,NA,NA
1.90573446441145,1.96503860880699,1.83011926107755,1.75692996659163,2.63459377218163,2.85105535552844,3.73194335687706,5.34398348716966,3.69175510776591,8.04771474565402,3.99483065635308,4.35268146138085,11.7099354336493,5.87531415976097,7.65495726748687,5.36401947593688,9.01123815686252,6.59208342835166,7.70424342118295,5.3549738336412,2.5701783747608,12.1486279405643,6.52729400858412,10.522994605406,7.87239821315117,8.89507918952868,3.37193715204237,6.98322702276996,11.8839771961283,7.46236834083364,5.53903609963405,7.42362701352107,14.1708701046263,10.7721423396092,8.56781292251477,7.05892215051273,9.95605299034799,5.4343778330038,4.14370867640262,8.93941907497051,10.4473128660269,13.3255652001353,6.91491134631185,7.67422420253847,5.02457109457769,14.7066627756879,3.42452063866463,7.13162497577325,9.92970646883249,13.6687750967676,6.1241896965388,5.20528087998114,10.6327464513539,13.0103684839099,12.2615373885563,5.77698879347859,9.44727092923598,6.47307912756538,7.24256096794549,9.58185591384476,11.9669496237038,13.1814334435784,8.47549630990069,14.0104312025749,4.14650415550234,11.3084571957683,6.15030088430626,9.44712900010953,11.3822001629626,6.30703665138748,10.7680008921688,6.74394040847926,9.66152719625573,14.7964308083896,10.9056443544275,8.96472033731581,12.5495879679132,13.1255372104205,9.18610109413943,19.5407163641141,6.89883920169952,6.10547986303248,13.826766531776,9.39622049546215,11.9399856339115,21.2416902871928,8.09399672464163,10.5979712151035,17.5192121840113,11.3764933044696,18.7943197053804,18.5734921144557,13.2086806342402,13.7672337631324,20.8463169614979,18.9482240790833,15.8862225661438,11.9500524820958,15.5988543572641,11.7318640476174,9.82214541381704,13.2902833903284,19.5946725631388,12.3517068943446,16.8540694718702,20.4952651220692,13.8369929343454,10.3546762038242,9.32345892676771,14.2291330757342,13.487471635309,14.891457098136,14.2011978370495,10.8576314468529,15.8003043676482,10.8022912264411,11.3657901321771,16.3584099464012,9.86649612597838,32.9550313428509,11.1600058157182,12.7147883494199,11.7310112007356,13.094289010789,19.7258404605857,10.5635119009251,12.4173544124225,10.9395394071859,13.3645031966629,8.43976427943523,16.6593961302635,16.8255910104392,10.5525682838022,7.11622432521361,10.2080685362936,22.8630326120891,9.16626949576067,9.58592257364736,11.3815062833958,5.65784794436505,7.83079209396007,9.07784743952372,5.12849037249458,6.26151111599392,2.99453416381594,12.1205513126289,3.87413355100265,7.66292226102937,1.91961358231213,3.93251061041427,2.38084849790262,1.49567846611355,1.29620045514243,1.41591305023708,1.35501347639371,1.07105912753924,NA,NA,NA,NA,NA,NA
1.097787126772,1.13355377447549,1.69437827780649,2.08923008188459,5.54516691632355,1.93227934942168,2.25826946071201,6.06891027668075,1.47944094022372,2.17911385920526,4.89778119457704,3.23709618120489,3.92378892292929,9.94474542170461,5.49309903545509,6.85029867400492,4.90768746040954,6.07518443464365,4.07316018799613,2.65836855412755,4.03292035870945,8.34560642373131,5.17508633924779,5.02641534777166,3.73963521806577,4.07004289410543,10.1008320173988,8.09311478266947,4.75644988381602,4.94715640864333,9.43584784385083,8.48726100314135,11.6243614303923,9.44459490287761,5.08742166662495,6.33062557046966,7.3489261218067,6.84505157364678,2.8180686792666,3.24115746719353,5.91841119595001,10.5538315262333,3.65288961037817,3.86157116129318,2.61256640919466,8.84646225836033,5.6024299393734,7.79717783842946,9.18779069566122,4.3574298020009,2.23522811064144,15.848244980496,4.516267236762,4.52027548765246,3.55362459841042,6.75703107532656,4.12926332881927,2.62829914153667,8.23786087455573,4.98498839920613,10.6793346418534,5.12470926805152,9.8063226244432,7.5766702555269,5.98017732158736,5.16985964518524,5.63542488541812,8.79417599212268,9.9223386176376,9.51315405249544,6.22543689540571,8.23044561509285,5.90518387882806,10.9656830244244,7.93400848304904,12.266644593138,8.65182398228072,11.6845796868736,8.84066834535621,9.78247995961821,7.09220854515049,14.489806152535,10.8618057405357,5.50967165386003,14.2143494258407,4.64845337780938,8.30494305281405,6.68484833104472,11.7153825306505,12.9662522780275,8.13770867256116,9.261451481566,13.4525307169708,13.5912069667815,14.6827342929702,6.16948841163851,13.125399444517,14.8221758106705,16.204836970222,12.5988777648754,6.53826201016423,19.8473952954235,17.8383894231256,11.2920777215326,12.3014602326112,10.1947719836491,3.99164205439922,7.41261884593281,17.7974682311276,12.6575651932552,9.44808261416785,14.304537968274,10.5625858929734,19.1397720297368,10.277466304956,14.6608377332535,7.17653682178282,9.66649355549056,13.2193440894659,13.7611870738164,7.3686405138061,16.0262743905936,9.57982927131603,13.0612103923841,7.77384661876245,15.0428034675212,9.98285372103327,16.9276058500087,11.1947285073741,4.3692962372668,11.2264472634111,14.2825241118083,7.52783339984452,6.86242340449207,7.59070213454791,8.56861755042133,11.007700595589,6.57658674826614,6.68172905705065,3.72314226063764,8.58300653358402,5.69587794827052,8.50735254018679,9.2872159473801,7.19371174126611,2.06681779492075,1.93345299636721,3.80926120300844,3.41291878679758,2.86162364005828,4.49729506643768,1.34099483758528,1.23283146097823,1.11698804623358,1.15515482368614,1.06498173225068,NA,NA,NA,NA,NA,NA
